# File: A10.EB_trn_SecFuel_mtoe.csv
# Title: Database of fuel consumption across transport sector
# Units: Energy units in mtoe
# Source:  GHG platform
# Column types: cccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
State,GHG_Platform_sectors,GHG_Platform_fuels,sector,fuel,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
OD,trn_pass_road_LDV_2W,oil,trn_pass_road_LDV,refined liquids,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.349452873,0.388371034,0.417542348,0.455490688,0.47940944,0.516204874
PB,trn_pass_road_LDV_2W,oil,trn_pass_road_LDV,refined liquids,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.600398082,0.587577789,0.670307769,0.650536478,0.611758031,0.591683813
PC,trn_pass_road_LDV_2W,oil,trn_pass_road_LDV,refined liquids,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.0741324,0.082235931,0.088614499,0.082565805,0.083383569,0.086266649
RJ,trn_pass_road_LDV_2W,oil,trn_pass_road_LDV,refined liquids,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.793764684,0.823764684,0.87027248,0.939608821,1.026899185,1.077606878,1.159979098
SK,trn_pass_road_LDV_2W,oil,trn_pass_road_LDV,refined liquids,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.000957291,0.001016307,0.001055436,0.000523775,0.000392826,0.000454497
TN,trn_pass_road_LDV_2W,oil,trn_pass_road_LDV,refined liquids,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.693022616,1.840697927,1.962395662,2.109517819,2.160297604,2.264101076
TR,trn_pass_road_LDV_2W,oil,trn_pass_road_LDV,refined liquids,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.014856376,0.01744876,0.018331302,0.021805571,0.023645766,0.02511069
TS,trn_pass_road_LDV_2W,oil,trn_pass_road_LDV,refined liquids,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.480620804,0.540694438,0.640150241,0.646704448,0.675843957,0.727587988
UK,trn_pass_road_LDV_2W,oil,trn_pass_road_LDV,refined liquids,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.088615755,0.105238959,0.127220738,0.146396889,0.15456184,0.16715114
UP,trn_pass_road_LDV_2W,oil,trn_pass_road_LDV,refined liquids,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.440744058,1.56891959,1.75883222,1.88774864,1.99134153,2.176589783
WB,trn_pass_road_LDV_2W,oil,trn_pass_road_LDV,refined liquids,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.45662258,0.501694252,0.537485463,0.585625245,0.615008517,0.66057173
AN,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.002489298,0.00266756,0.003135746,0.003371838,0.003492372,0.003574911
AP,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.206043604,0.236922941,0.267156216,0.274611214,0.284071399,0.316320701
AR,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001222709,0.001190054,0.001194766,0.001189626,0.00119322,0.00117568
AS,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.04319143,0.049065691,0.056003949,0.05881053,0.067741797,0.074594425
BR,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.063260235,0.075879267,0.093246192,0.115903533,0.142732674,0.164209807
CG,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.012697108,0.014426834,0.014770082,0.01797164,0.023698059,0.02685646
CH,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.001988063,0.002015857,0.002108446,0.002187138,0.002048814,0.002157442
DD,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000989812,0.000998692,0.001014191,0.001022142,0.001040053,0.001038558
DL,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.074011171,0.07515141,0.027163037,0.00449384,0.004467903,0.00439989
DN,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000510517,0.000509202,0.000521113,0.000531186,0.000535261,0.000530638
GA,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003576151,0.003538952,0.003176973,0.003247046,0.003363085,0.003396409
GJ,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.346459664,0.370870446,0.409094544,0.438844159,0.463954942,0.486135476
HP,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002338252,0.002303727,0.003267673,0.004562284,0.004737471,0.004792783
HR,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.07066653,0.077833945,0.085748601,0.093975505,0.105118655,0.117108769
JH,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.135669274,0.148599842,0.167084235,0.186706377,0.045662697,0.051719375
JK,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009061754,0.009996451,0.011118022,0.014154132,0.014196898,0.015725601
KA,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.200236602,0.213067242,0.235331859,0.263114993,0.287512516,0.308962879
KL,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.415062178,0.447181761,0.495969841,0.547447852,0.579437229,0.593452302
LA,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000184934,0.000204009,0.000226898,0.00028886,0.000289733,0.000320931
LD,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000270869,0.000300593,0.000346309,0.000393258,0.000401034,0.000459237
MH,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.412804835,0.410996555,0.412199058,0.420210359,0.423845644,0.440836453
ML,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004512802,0.004927758,0.005560734,0.006300337,0.015413867,0.015855859
MN,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.006131268,0.008175151,0.009774161,0.011518598,0.014685912,0.01597432
MP,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.056915058,0.06255165,0.07092544,0.079440016,0.089167541,0.099006656
MZ,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.001872458,0.002034343,0.002436532,0.002917826,0.003545074,0.003690126
NL,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.011309851,0.01173135,0.011897366,0.012584253,0.01345893,0.013846087
OD,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.048483087,0.051601844,0.061274444,0.064145373,0.075634014,0.085965824
PB,trn_pass_road_LDV_3W,oil,trn_pass_road_LDV,refined liquids,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.048840027,0.047535622,0.055025214,0.054788462,0.054954002,0.054146193
