INPUT_TABLE,,,,,,
Variable ID,,,,,,
RegionTechCost,,,,,,
,,,,,,
Region,sector.name,subsector.name,technology,year,minicam.non.energy.input,input.cost
UP,Chem_Fert,Chem_Fert,Chem_Fert,2050,non-energy,2596.098864
WB,Chem_Fert,Chem_Fert,Chem_Fert,2050,non-energy,2045.593287
AN,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
AP,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
AR,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
AS,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
BR,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
CG,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
CH,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
DD,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
DL,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
DN,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
GA,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
GJ,Chem_Fert_enuse,biomass,biomass,2050,non-energy,209.1419518
HP,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
HR,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
JH,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
JK,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
KA,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
KL,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
LA,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
LD,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
MH,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
ML,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
MN,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
MP,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
MZ,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
NL,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
OD,Chem_Fert_enuse,biomass,biomass,2050,non-energy,336.9107492
PB,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
PC,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
RJ,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
SK,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
TN,Chem_Fert_enuse,biomass,biomass,2050,non-energy,248.6211727
TR,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
TS,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
UK,Chem_Fert_enuse,biomass,biomass,2050,non-energy,202.5146955
UP,Chem_Fert_enuse,biomass,biomass,2050,non-energy,266.6774725
WB,Chem_Fert_enuse,biomass,biomass,2050,non-energy,208.3068975
AN,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
AP,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
AR,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
AS,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
BR,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
CG,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
CH,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
DD,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
DL,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
DN,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
GA,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
GJ,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,526.8016345
HP,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
HR,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
JH,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
JK,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
KA,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
KL,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
LA,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
LD,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
MH,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
ML,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
MN,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
MP,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
MZ,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
NL,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
OD,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,846.223628
PB,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
PC,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
RJ,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
SK,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
TN,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,625.4996868
TR,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
TS,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
UK,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,510.2334937
UP,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,670.6404363
WB,Chem_Fert_enuse,biomass,biomass cogen,2050,non-energy,524.7139987
AN,Chem_Fert_enuse,coal,coal,2050,non-energy,219.0909474
AP,Chem_Fert_enuse,coal,coal,2050,non-energy,219.0909474
AR,Chem_Fert_enuse,coal,coal,2050,non-energy,218.5530874
AS,Chem_Fert_enuse,coal,coal,2050,non-energy,218.5530874
BR,Chem_Fert_enuse,coal,coal,2050,non-energy,218.8698574
CG,Chem_Fert_enuse,coal,coal,2050,non-energy,219.0803674
CH,Chem_Fert_enuse,coal,coal,2050,non-energy,218.6925274
DD,Chem_Fert_enuse,coal,coal,2050,non-energy,219.0803674
DL,Chem_Fert_enuse,coal,coal,2050,non-energy,218.6925274
DN,Chem_Fert_enuse,coal,coal,2050,non-energy,219.0803674
GA,Chem_Fert_enuse,coal,coal,2050,non-energy,219.0803674
GJ,Chem_Fert_enuse,coal,coal,2050,non-energy,214.3509087
HP,Chem_Fert_enuse,coal,coal,2050,non-energy,218.6925274
HR,Chem_Fert_enuse,coal,coal,2050,non-energy,218.6925274
JH,Chem_Fert_enuse,coal,coal,2050,non-energy,218.8698574
JK,Chem_Fert_enuse,coal,coal,2050,non-energy,218.6925274
KA,Chem_Fert_enuse,coal,coal,2050,non-energy,219.0909474
KL,Chem_Fert_enuse,coal,coal,2050,non-energy,219.0909474
LA,Chem_Fert_enuse,coal,coal,2050,non-energy,218.6925274
LD,Chem_Fert_enuse,coal,coal,2050,non-energy,219.0909474
MH,Chem_Fert_enuse,coal,coal,2050,non-energy,219.0803674
ML,Chem_Fert_enuse,coal,coal,2050,non-energy,218.5530874
MN,Chem_Fert_enuse,coal,coal,2050,non-energy,218.5530874
MP,Chem_Fert_enuse,coal,coal,2050,non-energy,219.0803674
MZ,Chem_Fert_enuse,coal,coal,2050,non-energy,218.5530874
NL,Chem_Fert_enuse,coal,coal,2050,non-energy,218.5530874
OD,Chem_Fert_enuse,coal,coal,2050,non-energy,340.5313731
PB,Chem_Fert_enuse,coal,coal,2050,non-energy,218.6925274
PC,Chem_Fert_enuse,coal,coal,2050,non-energy,219.0909474
RJ,Chem_Fert_enuse,coal,coal,2050,non-energy,218.6925274
SK,Chem_Fert_enuse,coal,coal,2050,non-energy,218.8698574
TN,Chem_Fert_enuse,coal,coal,2050,non-energy,256.7682382
TR,Chem_Fert_enuse,coal,coal,2050,non-energy,218.5530874
TS,Chem_Fert_enuse,coal,coal,2050,non-energy,219.0909474
UK,Chem_Fert_enuse,coal,coal,2050,non-energy,214.0801491
UP,Chem_Fert_enuse,coal,coal,2050,non-energy,279.21629
WB,Chem_Fert_enuse,coal,coal,2050,non-energy,218.8698574
AN,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,549.3675735
AP,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,549.3675735
AR,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,548.8297135
AS,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,548.8297135
BR,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,549.1464835
CG,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,549.3569935
CH,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,548.9691535
DD,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,549.3569935
DL,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,548.9691535
DN,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,549.3569935
GA,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,549.3569935
GJ,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,537.5333468
HP,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,548.9691535
HR,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,548.9691535
JH,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,549.1464835
JK,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,548.9691535
KA,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,549.3675735
KL,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,549.3675735
LA,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,548.9691535
LD,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,549.3675735
MH,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,549.3569935
ML,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,548.8297135
MN,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,548.8297135
MP,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,549.3569935
MZ,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,548.8297135
NL,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,548.8297135
OD,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,853.3002728
PB,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,548.9691535
PC,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,549.3675735
RJ,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,548.9691535
SK,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,549.1464835
TN,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,643.5608006
TR,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,548.8297135
TS,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,549.3675735
UK,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,537.4382077
UP,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,700.27856
WB,Chem_Fert_enuse,coal,coal cogen,2050,non-energy,549.1464835
AN,Chem_Fert_enuse,electricity,electricity,2050,non-energy,284.1413374
AP,Chem_Fert_enuse,electricity,electricity,2050,non-energy,284.3823374
AR,Chem_Fert_enuse,electricity,electricity,2050,non-energy,288.2928374
AS,Chem_Fert_enuse,electricity,electricity,2050,non-energy,281.6648374
BR,Chem_Fert_enuse,electricity,electricity,2050,non-energy,281.6774374
CG,Chem_Fert_enuse,electricity,electricity,2050,non-energy,284.5053374
CH,Chem_Fert_enuse,electricity,electricity,2050,non-energy,284.1346374
DD,Chem_Fert_enuse,electricity,electricity,2050,non-energy,284.1213374
DL,Chem_Fert_enuse,electricity,electricity,2050,non-energy,280.6806374
DN,Chem_Fert_enuse,electricity,electricity,2050,non-energy,284.1213374
GA,Chem_Fert_enuse,electricity,electricity,2050,non-energy,285.4643374
GJ,Chem_Fert_enuse,electricity,electricity,2050,non-energy,296.702767
HP,Chem_Fert_enuse,electricity,electricity,2050,non-energy,285.2696374
HR,Chem_Fert_enuse,electricity,electricity,2050,non-energy,283.6126374
JH,Chem_Fert_enuse,electricity,electricity,2050,non-energy,284.5344374
JK,Chem_Fert_enuse,electricity,electricity,2050,non-energy,288.1806374
KA,Chem_Fert_enuse,electricity,electricity,2050,non-energy,282.5183374
KL,Chem_Fert_enuse,electricity,electricity,2050,non-energy,283.7833374
LA,Chem_Fert_enuse,electricity,electricity,2050,non-energy,284.1346374
LD,Chem_Fert_enuse,electricity,electricity,2050,non-energy,284.1413374
MH,Chem_Fert_enuse,electricity,electricity,2050,non-energy,284.8103374
ML,Chem_Fert_enuse,electricity,electricity,2050,non-energy,284.4448374
MN,Chem_Fert_enuse,electricity,electricity,2050,non-energy,286.0148374
MP,Chem_Fert_enuse,electricity,electricity,2050,non-energy,282.5643374
MZ,Chem_Fert_enuse,electricity,electricity,2050,non-energy,287.0068374
NL,Chem_Fert_enuse,electricity,electricity,2050,non-energy,289.3938374
OD,Chem_Fert_enuse,electricity,electricity,2050,non-energy,414.8551088
PB,Chem_Fert_enuse,electricity,electricity,2050,non-energy,284.5936374
PC,Chem_Fert_enuse,electricity,electricity,2050,non-energy,285.3743374
RJ,Chem_Fert_enuse,electricity,electricity,2050,non-energy,283.0346374
SK,Chem_Fert_enuse,electricity,electricity,2050,non-energy,283.9564374
TN,Chem_Fert_enuse,electricity,electricity,2050,non-energy,396.9048458
TR,Chem_Fert_enuse,electricity,electricity,2050,non-energy,283.8998374
TS,Chem_Fert_enuse,electricity,electricity,2050,non-energy,283.0093374
UK,Chem_Fert_enuse,electricity,electricity,2050,non-energy,283.7985666
UP,Chem_Fert_enuse,electricity,electricity,2050,non-energy,379.4855086
WB,Chem_Fert_enuse,electricity,electricity,2050,non-energy,283.6944374
AN,Chem_Fert_enuse,gas,gas,2050,non-energy,244.8511238
AP,Chem_Fert_enuse,gas,gas,2050,non-energy,244.8511238
AR,Chem_Fert_enuse,gas,gas,2050,non-energy,244.8270038
AS,Chem_Fert_enuse,gas,gas,2050,non-energy,244.8270038
BR,Chem_Fert_enuse,gas,gas,2050,non-energy,244.5378638
CG,Chem_Fert_enuse,gas,gas,2050,non-energy,244.7862138
CH,Chem_Fert_enuse,gas,gas,2050,non-energy,244.6281938
DD,Chem_Fert_enuse,gas,gas,2050,non-energy,244.7862138
DL,Chem_Fert_enuse,gas,gas,2050,non-energy,244.6281938
DN,Chem_Fert_enuse,gas,gas,2050,non-energy,244.7862138
GA,Chem_Fert_enuse,gas,gas,2050,non-energy,244.7862138
GJ,Chem_Fert_enuse,gas,gas,2050,non-energy,248.0465694
HP,Chem_Fert_enuse,gas,gas,2050,non-energy,244.6281938
HR,Chem_Fert_enuse,gas,gas,2050,non-energy,244.6281938
JH,Chem_Fert_enuse,gas,gas,2050,non-energy,244.5378638
JK,Chem_Fert_enuse,gas,gas,2050,non-energy,244.6281938
KA,Chem_Fert_enuse,gas,gas,2050,non-energy,244.8511238
KL,Chem_Fert_enuse,gas,gas,2050,non-energy,244.8511238
LA,Chem_Fert_enuse,gas,gas,2050,non-energy,244.6281938
LD,Chem_Fert_enuse,gas,gas,2050,non-energy,244.8511238
MH,Chem_Fert_enuse,gas,gas,2050,non-energy,244.7862138
ML,Chem_Fert_enuse,gas,gas,2050,non-energy,244.8270038
MN,Chem_Fert_enuse,gas,gas,2050,non-energy,244.8270038
MP,Chem_Fert_enuse,gas,gas,2050,non-energy,244.7862138
MZ,Chem_Fert_enuse,gas,gas,2050,non-energy,244.8270038
NL,Chem_Fert_enuse,gas,gas,2050,non-energy,244.8270038
OD,Chem_Fert_enuse,gas,gas,2050,non-energy,380.7761644
PB,Chem_Fert_enuse,gas,gas,2050,non-energy,244.6281938
PC,Chem_Fert_enuse,gas,gas,2050,non-energy,244.8511238
RJ,Chem_Fert_enuse,gas,gas,2050,non-energy,244.6281938
SK,Chem_Fert_enuse,gas,gas,2050,non-energy,244.5378638
TN,Chem_Fert_enuse,gas,gas,2050,non-energy,289.4388802
TR,Chem_Fert_enuse,gas,gas,2050,non-energy,244.8270038
TS,Chem_Fert_enuse,gas,gas,2050,non-energy,244.8511238
UK,Chem_Fert_enuse,gas,gas,2050,non-energy,245.4082002
UP,Chem_Fert_enuse,gas,gas,2050,non-energy,307.5437544
WB,Chem_Fert_enuse,gas,gas,2050,non-energy,244.5378638
AN,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.9308798
AP,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.9308798
AR,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.9067598
AS,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.9067598
BR,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.6166198
CG,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.8659698
CH,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.7069498
DD,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.8659698
DL,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.7069498
DN,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.8659698
GA,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.8659698
GJ,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,626.0176642
HP,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.7069498
HR,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.7069498
JH,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.6166198
JK,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.7069498
KA,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.9308798
KL,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.9308798
LA,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.7069498
LD,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.9308798
MH,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.8659698
ML,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.9067598
MN,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.9067598
MP,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.8659698
MZ,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.9067598
NL,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.9067598
OD,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,958.2132456
PB,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.7069498
PC,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.9308798
RJ,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.7069498
SK,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.6166198
TN,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,729.4005753
TR,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.9067598
TS,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.9308798
UK,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,619.6569578
UP,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,774.9964004
WB,Chem_Fert_enuse,gas,gas cogen,2050,non-energy,617.6166198
AN,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
AP,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
AR,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
AS,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
BR,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
CG,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
CH,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
DD,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
DL,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
DN,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
GA,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
GJ,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,272.0221897
HP,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
HR,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
JH,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
JK,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
KA,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
KL,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
LA,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
LD,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
MH,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
ML,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
MN,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
MP,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
MZ,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
NL,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
OD,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,405.0001622
PB,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
PC,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
RJ,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
SK,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
TN,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,313.3493901
TR,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
TS,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
UK,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,269.5415151
UP,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,331.6772922
WB,Chem_Fert_enuse,hydrogen,hydrogen,2050,non-energy,268.7615119
AN,Chem_Fert_enuse,hydrogen,hydrogen cogen,2050,non-energy,671.9037798
AP,Chem_Fert_enuse,hydrogen,hydrogen cogen,2050,non-energy,671.9037798
AR,Chem_Fert_enuse,hydrogen,hydrogen cogen,2050,non-energy,671.9037798
AS,Chem_Fert_enuse,hydrogen,hydrogen cogen,2050,non-energy,671.9037798
BR,Chem_Fert_enuse,hydrogen,hydrogen cogen,2050,non-energy,671.9037798
