INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
IndiaBldTechInterp_new,,,,,,,,,
,,,,,,,,,
region,supplysector,subsector,technology,apply.to,from.year,to.year,from.value,to-value,interpolation.function
GA,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
GJ,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
HP,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
HR,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
JH,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
JK,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
KA,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
KL,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
LA,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
LD,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
MH,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
ML,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
MN,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
MP,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
MZ,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
NL,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
OD,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
PB,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
RJ,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
SK,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
TN,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
TR,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
TS,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
UK,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
UP,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
WB,comm ref,electricity,electricity based ref,share-weight,2010,2100,1,1,fixed
AN,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
AP,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
AR,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
AS,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
BR,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
CG,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
CH,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
DD,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
DL,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
DN,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
GA,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
GJ,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
HP,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
HR,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
JH,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
JK,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
KA,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
KL,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
LA,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
LD,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
MH,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
ML,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
MN,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
MP,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
MZ,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
NL,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
OD,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
PB,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
RJ,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
SK,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
TN,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
TR,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
TS,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
UK,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
UP,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
WB,resid rural space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
AN,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
AP,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
AR,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
AS,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
BR,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
CG,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
CH,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
DD,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
DL,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
DN,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
GA,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
GJ,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
HP,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
HR,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
JH,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
JK,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
KA,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
KL,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
LA,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
LD,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
MH,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
ML,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
MN,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
MP,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
MZ,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
NL,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
OD,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
PB,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
RJ,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
SK,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
TN,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
TR,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
TS,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
UK,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
UP,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
WB,resid urban space heating,biomass,fire heaters,share-weight,2010,2100,0.1,0.1,fixed
AN,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
AP,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
AR,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
AS,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
BR,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
CG,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
CH,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
DD,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
DL,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
DN,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
GA,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
GJ,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
HP,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
HR,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
JH,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
JK,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
KA,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
KL,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
LA,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
LD,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
MH,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
ML,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
MN,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
MP,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
MZ,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
NL,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
OD,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
PB,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
RJ,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
SK,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
TN,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
TR,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
TS,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
UK,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
UP,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
WB,comm cooking,gas,gas based cooking,share-weight,2010,2100,1,1,fixed
AN,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
AP,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
AR,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
AS,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
BR,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
CG,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
CH,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
DD,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
DL,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
DN,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
GA,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
GJ,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
HP,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
HR,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
JH,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
JK,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
KA,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
KL,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
LA,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
LD,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
MH,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
ML,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
MN,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
MP,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
MZ,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
NL,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
OD,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
PB,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
RJ,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
SK,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
TN,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
TR,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
TS,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
UK,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
UP,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
WB,resid rural apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
AN,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
AP,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
AR,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
AS,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
BR,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
CG,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
CH,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
DD,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
DL,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
DN,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
GA,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
GJ,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
HP,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
HR,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
JH,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
JK,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
KA,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
KL,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
LA,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
LD,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
MH,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
ML,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
MN,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
MP,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
MZ,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
NL,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
OD,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
PB,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
RJ,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
SK,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
TN,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
TR,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
