INPUT_TABLE,,,,,
Variable ID,,,,,
RegionTechCF,,,,,
,,,,,
region,supplysector,subsector,technology,year,capacity.factor
LD,electricity,gas,gas (CC CCS),2065,0.8
LD,electricity,gas,gas (CC CCS),2070,0.8
LD,electricity,gas,gas (CC CCS),2075,0.8
LD,electricity,gas,gas (CC CCS),2080,0.8
LD,electricity,gas,gas (CC CCS),2085,0.8
LD,electricity,gas,gas (CC CCS),2090,0.8
LD,electricity,gas,gas (CC CCS),2095,0.8
LD,electricity,gas,gas (CC CCS),2100,0.8
MH,electricity,gas,gas (CC CCS),2010,0.8
MH,electricity,gas,gas (CC CCS),2015,0.8
MH,electricity,gas,gas (CC CCS),2020,0.8
MH,electricity,gas,gas (CC CCS),2025,0.8
MH,electricity,gas,gas (CC CCS),2030,0.8
MH,electricity,gas,gas (CC CCS),2035,0.8
MH,electricity,gas,gas (CC CCS),2040,0.8
MH,electricity,gas,gas (CC CCS),2045,0.8
MH,electricity,gas,gas (CC CCS),2050,0.8
MH,electricity,gas,gas (CC CCS),2055,0.8
MH,electricity,gas,gas (CC CCS),2060,0.8
MH,electricity,gas,gas (CC CCS),2065,0.8
MH,electricity,gas,gas (CC CCS),2070,0.8
MH,electricity,gas,gas (CC CCS),2075,0.8
MH,electricity,gas,gas (CC CCS),2080,0.8
MH,electricity,gas,gas (CC CCS),2085,0.8
MH,electricity,gas,gas (CC CCS),2090,0.8
MH,electricity,gas,gas (CC CCS),2095,0.8
MH,electricity,gas,gas (CC CCS),2100,0.8
ML,electricity,gas,gas (CC CCS),2010,0.8
ML,electricity,gas,gas (CC CCS),2015,0.8
ML,electricity,gas,gas (CC CCS),2020,0.8
ML,electricity,gas,gas (CC CCS),2025,0.8
ML,electricity,gas,gas (CC CCS),2030,0.8
ML,electricity,gas,gas (CC CCS),2035,0.8
ML,electricity,gas,gas (CC CCS),2040,0.8
ML,electricity,gas,gas (CC CCS),2045,0.8
ML,electricity,gas,gas (CC CCS),2050,0.8
ML,electricity,gas,gas (CC CCS),2055,0.8
ML,electricity,gas,gas (CC CCS),2060,0.8
ML,electricity,gas,gas (CC CCS),2065,0.8
ML,electricity,gas,gas (CC CCS),2070,0.8
ML,electricity,gas,gas (CC CCS),2075,0.8
ML,electricity,gas,gas (CC CCS),2080,0.8
ML,electricity,gas,gas (CC CCS),2085,0.8
ML,electricity,gas,gas (CC CCS),2090,0.8
ML,electricity,gas,gas (CC CCS),2095,0.8
ML,electricity,gas,gas (CC CCS),2100,0.8
MN,electricity,gas,gas (CC CCS),2010,0.8
MN,electricity,gas,gas (CC CCS),2015,0.8
MN,electricity,gas,gas (CC CCS),2020,0.8
MN,electricity,gas,gas (CC CCS),2025,0.8
MN,electricity,gas,gas (CC CCS),2030,0.8
MN,electricity,gas,gas (CC CCS),2035,0.8
MN,electricity,gas,gas (CC CCS),2040,0.8
MN,electricity,gas,gas (CC CCS),2045,0.8
MN,electricity,gas,gas (CC CCS),2050,0.8
MN,electricity,gas,gas (CC CCS),2055,0.8
MN,electricity,gas,gas (CC CCS),2060,0.8
MN,electricity,gas,gas (CC CCS),2065,0.8
MN,electricity,gas,gas (CC CCS),2070,0.8
MN,electricity,gas,gas (CC CCS),2075,0.8
MN,electricity,gas,gas (CC CCS),2080,0.8
MN,electricity,gas,gas (CC CCS),2085,0.8
MN,electricity,gas,gas (CC CCS),2090,0.8
MN,electricity,gas,gas (CC CCS),2095,0.8
MN,electricity,gas,gas (CC CCS),2100,0.8
MP,electricity,gas,gas (CC CCS),2010,0.8
MP,electricity,gas,gas (CC CCS),2015,0.8
MP,electricity,gas,gas (CC CCS),2020,0.8
MP,electricity,gas,gas (CC CCS),2025,0.8
MP,electricity,gas,gas (CC CCS),2030,0.8
MP,electricity,gas,gas (CC CCS),2035,0.8
MP,electricity,gas,gas (CC CCS),2040,0.8
MP,electricity,gas,gas (CC CCS),2045,0.8
MP,electricity,gas,gas (CC CCS),2050,0.8
MP,electricity,gas,gas (CC CCS),2055,0.8
MP,electricity,gas,gas (CC CCS),2060,0.8
MP,electricity,gas,gas (CC CCS),2065,0.8
MP,electricity,gas,gas (CC CCS),2070,0.8
MP,electricity,gas,gas (CC CCS),2075,0.8
MP,electricity,gas,gas (CC CCS),2080,0.8
MP,electricity,gas,gas (CC CCS),2085,0.8
MP,electricity,gas,gas (CC CCS),2090,0.8
MP,electricity,gas,gas (CC CCS),2095,0.8
MP,electricity,gas,gas (CC CCS),2100,0.8
MZ,electricity,gas,gas (CC CCS),2010,0.8
MZ,electricity,gas,gas (CC CCS),2015,0.8
MZ,electricity,gas,gas (CC CCS),2020,0.8
MZ,electricity,gas,gas (CC CCS),2025,0.8
MZ,electricity,gas,gas (CC CCS),2030,0.8
MZ,electricity,gas,gas (CC CCS),2035,0.8
MZ,electricity,gas,gas (CC CCS),2040,0.8
MZ,electricity,gas,gas (CC CCS),2045,0.8
MZ,electricity,gas,gas (CC CCS),2050,0.8
MZ,electricity,gas,gas (CC CCS),2055,0.8
MZ,electricity,gas,gas (CC CCS),2060,0.8
MZ,electricity,gas,gas (CC CCS),2065,0.8
MZ,electricity,gas,gas (CC CCS),2070,0.8
MZ,electricity,gas,gas (CC CCS),2075,0.8
MZ,electricity,gas,gas (CC CCS),2080,0.8
MZ,electricity,gas,gas (CC CCS),2085,0.8
MZ,electricity,gas,gas (CC CCS),2090,0.8
MZ,electricity,gas,gas (CC CCS),2095,0.8
MZ,electricity,gas,gas (CC CCS),2100,0.8
NL,electricity,gas,gas (CC CCS),2010,0.8
NL,electricity,gas,gas (CC CCS),2015,0.8
NL,electricity,gas,gas (CC CCS),2020,0.8
NL,electricity,gas,gas (CC CCS),2025,0.8
NL,electricity,gas,gas (CC CCS),2030,0.8
NL,electricity,gas,gas (CC CCS),2035,0.8
NL,electricity,gas,gas (CC CCS),2040,0.8
NL,electricity,gas,gas (CC CCS),2045,0.8
NL,electricity,gas,gas (CC CCS),2050,0.8
NL,electricity,gas,gas (CC CCS),2055,0.8
NL,electricity,gas,gas (CC CCS),2060,0.8
NL,electricity,gas,gas (CC CCS),2065,0.8
NL,electricity,gas,gas (CC CCS),2070,0.8
NL,electricity,gas,gas (CC CCS),2075,0.8
NL,electricity,gas,gas (CC CCS),2080,0.8
NL,electricity,gas,gas (CC CCS),2085,0.8
NL,electricity,gas,gas (CC CCS),2090,0.8
NL,electricity,gas,gas (CC CCS),2095,0.8
NL,electricity,gas,gas (CC CCS),2100,0.8
OD,electricity,gas,gas (CC CCS),2010,0.8
OD,electricity,gas,gas (CC CCS),2015,0.8
OD,electricity,gas,gas (CC CCS),2020,0.8
OD,electricity,gas,gas (CC CCS),2025,0.8
OD,electricity,gas,gas (CC CCS),2030,0.8
OD,electricity,gas,gas (CC CCS),2035,0.8
OD,electricity,gas,gas (CC CCS),2040,0.8
OD,electricity,gas,gas (CC CCS),2045,0.8
OD,electricity,gas,gas (CC CCS),2050,0.8
OD,electricity,gas,gas (CC CCS),2055,0.8
OD,electricity,gas,gas (CC CCS),2060,0.8
OD,electricity,gas,gas (CC CCS),2065,0.8
OD,electricity,gas,gas (CC CCS),2070,0.8
OD,electricity,gas,gas (CC CCS),2075,0.8
OD,electricity,gas,gas (CC CCS),2080,0.8
OD,electricity,gas,gas (CC CCS),2085,0.8
OD,electricity,gas,gas (CC CCS),2090,0.8
OD,electricity,gas,gas (CC CCS),2095,0.8
OD,electricity,gas,gas (CC CCS),2100,0.8
PB,electricity,gas,gas (CC CCS),2010,0.8
PB,electricity,gas,gas (CC CCS),2015,0.8
PB,electricity,gas,gas (CC CCS),2020,0.8
PB,electricity,gas,gas (CC CCS),2025,0.8
PB,electricity,gas,gas (CC CCS),2030,0.8
PB,electricity,gas,gas (CC CCS),2035,0.8
PB,electricity,gas,gas (CC CCS),2040,0.8
PB,electricity,gas,gas (CC CCS),2045,0.8
PB,electricity,gas,gas (CC CCS),2050,0.8
PB,electricity,gas,gas (CC CCS),2055,0.8
PB,electricity,gas,gas (CC CCS),2060,0.8
PB,electricity,gas,gas (CC CCS),2065,0.8
PB,electricity,gas,gas (CC CCS),2070,0.8
PB,electricity,gas,gas (CC CCS),2075,0.8
PB,electricity,gas,gas (CC CCS),2080,0.8
PB,electricity,gas,gas (CC CCS),2085,0.8
PB,electricity,gas,gas (CC CCS),2090,0.8
PB,electricity,gas,gas (CC CCS),2095,0.8
PB,electricity,gas,gas (CC CCS),2100,0.8
PC,electricity,gas,gas (CC CCS),2010,0.8
PC,electricity,gas,gas (CC CCS),2015,0.8
PC,electricity,gas,gas (CC CCS),2020,0.8
PC,electricity,gas,gas (CC CCS),2025,0.8
PC,electricity,gas,gas (CC CCS),2030,0.8
PC,electricity,gas,gas (CC CCS),2035,0.8
PC,electricity,gas,gas (CC CCS),2040,0.8
PC,electricity,gas,gas (CC CCS),2045,0.8
PC,electricity,gas,gas (CC CCS),2050,0.8
PC,electricity,gas,gas (CC CCS),2055,0.8
PC,electricity,gas,gas (CC CCS),2060,0.8
PC,electricity,gas,gas (CC CCS),2065,0.8
PC,electricity,gas,gas (CC CCS),2070,0.8
PC,electricity,gas,gas (CC CCS),2075,0.8
PC,electricity,gas,gas (CC CCS),2080,0.8
PC,electricity,gas,gas (CC CCS),2085,0.8
PC,electricity,gas,gas (CC CCS),2090,0.8
PC,electricity,gas,gas (CC CCS),2095,0.8
PC,electricity,gas,gas (CC CCS),2100,0.8
RJ,electricity,gas,gas (CC CCS),2010,0.8
RJ,electricity,gas,gas (CC CCS),2015,0.8
RJ,electricity,gas,gas (CC CCS),2020,0.8
RJ,electricity,gas,gas (CC CCS),2025,0.8
RJ,electricity,gas,gas (CC CCS),2030,0.8
RJ,electricity,gas,gas (CC CCS),2035,0.8
RJ,electricity,gas,gas (CC CCS),2040,0.8
RJ,electricity,gas,gas (CC CCS),2045,0.8
RJ,electricity,gas,gas (CC CCS),2050,0.8
RJ,electricity,gas,gas (CC CCS),2055,0.8
RJ,electricity,gas,gas (CC CCS),2060,0.8
RJ,electricity,gas,gas (CC CCS),2065,0.8
RJ,electricity,gas,gas (CC CCS),2070,0.8
RJ,electricity,gas,gas (CC CCS),2075,0.8
RJ,electricity,gas,gas (CC CCS),2080,0.8
RJ,electricity,gas,gas (CC CCS),2085,0.8
RJ,electricity,gas,gas (CC CCS),2090,0.8
RJ,electricity,gas,gas (CC CCS),2095,0.8
RJ,electricity,gas,gas (CC CCS),2100,0.8
SK,electricity,gas,gas (CC CCS),2010,0.8
SK,electricity,gas,gas (CC CCS),2015,0.8
SK,electricity,gas,gas (CC CCS),2020,0.8
SK,electricity,gas,gas (CC CCS),2025,0.8
SK,electricity,gas,gas (CC CCS),2030,0.8
SK,electricity,gas,gas (CC CCS),2035,0.8
SK,electricity,gas,gas (CC CCS),2040,0.8
SK,electricity,gas,gas (CC CCS),2045,0.8
SK,electricity,gas,gas (CC CCS),2050,0.8
SK,electricity,gas,gas (CC CCS),2055,0.8
SK,electricity,gas,gas (CC CCS),2060,0.8
SK,electricity,gas,gas (CC CCS),2065,0.8
SK,electricity,gas,gas (CC CCS),2070,0.8
SK,electricity,gas,gas (CC CCS),2075,0.8
SK,electricity,gas,gas (CC CCS),2080,0.8
SK,electricity,gas,gas (CC CCS),2085,0.8
SK,electricity,gas,gas (CC CCS),2090,0.8
SK,electricity,gas,gas (CC CCS),2095,0.8
SK,electricity,gas,gas (CC CCS),2100,0.8
TN,electricity,gas,gas (CC CCS),2010,0.8
TN,electricity,gas,gas (CC CCS),2015,0.8
TN,electricity,gas,gas (CC CCS),2020,0.8
TN,electricity,gas,gas (CC CCS),2025,0.8
TN,electricity,gas,gas (CC CCS),2030,0.8
TN,electricity,gas,gas (CC CCS),2035,0.8
TN,electricity,gas,gas (CC CCS),2040,0.8
TN,electricity,gas,gas (CC CCS),2045,0.8
TN,electricity,gas,gas (CC CCS),2050,0.8
TN,electricity,gas,gas (CC CCS),2055,0.8
TN,electricity,gas,gas (CC CCS),2060,0.8
TN,electricity,gas,gas (CC CCS),2065,0.8
TN,electricity,gas,gas (CC CCS),2070,0.8
TN,electricity,gas,gas (CC CCS),2075,0.8
TN,electricity,gas,gas (CC CCS),2080,0.8
TN,electricity,gas,gas (CC CCS),2085,0.8
TN,electricity,gas,gas (CC CCS),2090,0.8
TN,electricity,gas,gas (CC CCS),2095,0.8
TN,electricity,gas,gas (CC CCS),2100,0.8
TR,electricity,gas,gas (CC CCS),2010,0.8
TR,electricity,gas,gas (CC CCS),2015,0.8
TR,electricity,gas,gas (CC CCS),2020,0.8
TR,electricity,gas,gas (CC CCS),2025,0.8
TR,electricity,gas,gas (CC CCS),2030,0.8
TR,electricity,gas,gas (CC CCS),2035,0.8
TR,electricity,gas,gas (CC CCS),2040,0.8
TR,electricity,gas,gas (CC CCS),2045,0.8
TR,electricity,gas,gas (CC CCS),2050,0.8
TR,electricity,gas,gas (CC CCS),2055,0.8
TR,electricity,gas,gas (CC CCS),2060,0.8
TR,electricity,gas,gas (CC CCS),2065,0.8
TR,electricity,gas,gas (CC CCS),2070,0.8
TR,electricity,gas,gas (CC CCS),2075,0.8
TR,electricity,gas,gas (CC CCS),2080,0.8
TR,electricity,gas,gas (CC CCS),2085,0.8
TR,electricity,gas,gas (CC CCS),2090,0.8
TR,electricity,gas,gas (CC CCS),2095,0.8
TR,electricity,gas,gas (CC CCS),2100,0.8
TS,electricity,gas,gas (CC CCS),2010,0.8
TS,electricity,gas,gas (CC CCS),2015,0.8
TS,electricity,gas,gas (CC CCS),2020,0.8
TS,electricity,gas,gas (CC CCS),2025,0.8
TS,electricity,gas,gas (CC CCS),2030,0.8
TS,electricity,gas,gas (CC CCS),2035,0.8
TS,electricity,gas,gas (CC CCS),2040,0.8
TS,electricity,gas,gas (CC CCS),2045,0.8
TS,electricity,gas,gas (CC CCS),2050,0.8
TS,electricity,gas,gas (CC CCS),2055,0.8
TS,electricity,gas,gas (CC CCS),2060,0.8
TS,electricity,gas,gas (CC CCS),2065,0.8
TS,electricity,gas,gas (CC CCS),2070,0.8
TS,electricity,gas,gas (CC CCS),2075,0.8
TS,electricity,gas,gas (CC CCS),2080,0.8
TS,electricity,gas,gas (CC CCS),2085,0.8
TS,electricity,gas,gas (CC CCS),2090,0.8
TS,electricity,gas,gas (CC CCS),2095,0.8
TS,electricity,gas,gas (CC CCS),2100,0.8
UK,electricity,gas,gas (CC CCS),2010,0.8
UK,electricity,gas,gas (CC CCS),2015,0.8
UK,electricity,gas,gas (CC CCS),2020,0.8
UK,electricity,gas,gas (CC CCS),2025,0.8
UK,electricity,gas,gas (CC CCS),2030,0.8
UK,electricity,gas,gas (CC CCS),2035,0.8
UK,electricity,gas,gas (CC CCS),2040,0.8
UK,electricity,gas,gas (CC CCS),2045,0.8
UK,electricity,gas,gas (CC CCS),2050,0.8
UK,electricity,gas,gas (CC CCS),2055,0.8
UK,electricity,gas,gas (CC CCS),2060,0.8
UK,electricity,gas,gas (CC CCS),2065,0.8
UK,electricity,gas,gas (CC CCS),2070,0.8
UK,electricity,gas,gas (CC CCS),2075,0.8
UK,electricity,gas,gas (CC CCS),2080,0.8
UK,electricity,gas,gas (CC CCS),2085,0.8
UK,electricity,gas,gas (CC CCS),2090,0.8
UK,electricity,gas,gas (CC CCS),2095,0.8
UK,electricity,gas,gas (CC CCS),2100,0.8
UP,electricity,gas,gas (CC CCS),2010,0.8
UP,electricity,gas,gas (CC CCS),2015,0.8
UP,electricity,gas,gas (CC CCS),2020,0.8
UP,electricity,gas,gas (CC CCS),2025,0.8
UP,electricity,gas,gas (CC CCS),2030,0.8
UP,electricity,gas,gas (CC CCS),2035,0.8
UP,electricity,gas,gas (CC CCS),2040,0.8
UP,electricity,gas,gas (CC CCS),2045,0.8
UP,electricity,gas,gas (CC CCS),2050,0.8
UP,electricity,gas,gas (CC CCS),2055,0.8
UP,electricity,gas,gas (CC CCS),2060,0.8
UP,electricity,gas,gas (CC CCS),2065,0.8
UP,electricity,gas,gas (CC CCS),2070,0.8
UP,electricity,gas,gas (CC CCS),2075,0.8
UP,electricity,gas,gas (CC CCS),2080,0.8
UP,electricity,gas,gas (CC CCS),2085,0.8
UP,electricity,gas,gas (CC CCS),2090,0.8
UP,electricity,gas,gas (CC CCS),2095,0.8
UP,electricity,gas,gas (CC CCS),2100,0.8
WB,electricity,gas,gas (CC CCS),2010,0.8
WB,electricity,gas,gas (CC CCS),2015,0.8
WB,electricity,gas,gas (CC CCS),2020,0.8
WB,electricity,gas,gas (CC CCS),2025,0.8
WB,electricity,gas,gas (CC CCS),2030,0.8
WB,electricity,gas,gas (CC CCS),2035,0.8
WB,electricity,gas,gas (CC CCS),2040,0.8
WB,electricity,gas,gas (CC CCS),2045,0.8
WB,electricity,gas,gas (CC CCS),2050,0.8
WB,electricity,gas,gas (CC CCS),2055,0.8
WB,electricity,gas,gas (CC CCS),2060,0.8
WB,electricity,gas,gas (CC CCS),2065,0.8
WB,electricity,gas,gas (CC CCS),2070,0.8
WB,electricity,gas,gas (CC CCS),2075,0.8
WB,electricity,gas,gas (CC CCS),2080,0.8
WB,electricity,gas,gas (CC CCS),2085,0.8
WB,electricity,gas,gas (CC CCS),2090,0.8
WB,electricity,gas,gas (CC CCS),2095,0.8
WB,electricity,gas,gas (CC CCS),2100,0.8
AN,electricity,gas,gas (CC),2010,0.85
AN,electricity,gas,gas (CC),2015,0.85
AN,electricity,gas,gas (CC),2020,0.85
AN,electricity,gas,gas (CC),2025,0.85
AN,electricity,gas,gas (CC),2030,0.85
AN,electricity,gas,gas (CC),2035,0.85
AN,electricity,gas,gas (CC),2040,0.85
AN,electricity,gas,gas (CC),2045,0.85
AN,electricity,gas,gas (CC),2050,0.85
AN,electricity,gas,gas (CC),2055,0.85
AN,electricity,gas,gas (CC),2060,0.85
AN,electricity,gas,gas (CC),2065,0.85
AN,electricity,gas,gas (CC),2070,0.85
AN,electricity,gas,gas (CC),2075,0.85
AN,electricity,gas,gas (CC),2080,0.85
AN,electricity,gas,gas (CC),2085,0.85
AN,electricity,gas,gas (CC),2090,0.85
AN,electricity,gas,gas (CC),2095,0.85
AN,electricity,gas,gas (CC),2100,0.85
AP,electricity,gas,gas (CC),2010,0.85
AP,electricity,gas,gas (CC),2015,0.85
AP,electricity,gas,gas (CC),2020,0.85
AP,electricity,gas,gas (CC),2025,0.85
AP,electricity,gas,gas (CC),2030,0.85
AP,electricity,gas,gas (CC),2035,0.85
AP,electricity,gas,gas (CC),2040,0.85
AP,electricity,gas,gas (CC),2045,0.85
AP,electricity,gas,gas (CC),2050,0.85
AP,electricity,gas,gas (CC),2055,0.85
AP,electricity,gas,gas (CC),2060,0.85
AP,electricity,gas,gas (CC),2065,0.85
AP,electricity,gas,gas (CC),2070,0.85
AP,electricity,gas,gas (CC),2075,0.85
AP,electricity,gas,gas (CC),2080,0.85
AP,electricity,gas,gas (CC),2085,0.85
AP,electricity,gas,gas (CC),2090,0.85
AP,electricity,gas,gas (CC),2095,0.85
AP,electricity,gas,gas (CC),2100,0.85
AR,electricity,gas,gas (CC),2010,0.85
AR,electricity,gas,gas (CC),2015,0.85
AR,electricity,gas,gas (CC),2020,0.85
AR,electricity,gas,gas (CC),2025,0.85
AR,electricity,gas,gas (CC),2030,0.85
AR,electricity,gas,gas (CC),2035,0.85
AR,electricity,gas,gas (CC),2040,0.85
AR,electricity,gas,gas (CC),2045,0.85
AR,electricity,gas,gas (CC),2050,0.85
AR,electricity,gas,gas (CC),2055,0.85
AR,electricity,gas,gas (CC),2060,0.85
AR,electricity,gas,gas (CC),2065,0.85
AR,electricity,gas,gas (CC),2070,0.85
AR,electricity,gas,gas (CC),2075,0.85
AR,electricity,gas,gas (CC),2080,0.85
AR,electricity,gas,gas (CC),2085,0.85
AR,electricity,gas,gas (CC),2090,0.85
AR,electricity,gas,gas (CC),2095,0.85
AR,electricity,gas,gas (CC),2100,0.85
AS,electricity,gas,gas (CC),2010,0.85
AS,electricity,gas,gas (CC),2015,0.85
AS,electricity,gas,gas (CC),2020,0.85
AS,electricity,gas,gas (CC),2025,0.85
AS,electricity,gas,gas (CC),2030,0.85
AS,electricity,gas,gas (CC),2035,0.85
AS,electricity,gas,gas (CC),2040,0.85
AS,electricity,gas,gas (CC),2045,0.85
AS,electricity,gas,gas (CC),2050,0.85
AS,electricity,gas,gas (CC),2055,0.85
AS,electricity,gas,gas (CC),2060,0.85
AS,electricity,gas,gas (CC),2065,0.85
AS,electricity,gas,gas (CC),2070,0.85
AS,electricity,gas,gas (CC),2075,0.85
AS,electricity,gas,gas (CC),2080,0.85
AS,electricity,gas,gas (CC),2085,0.85
AS,electricity,gas,gas (CC),2090,0.85
AS,electricity,gas,gas (CC),2095,0.85
AS,electricity,gas,gas (CC),2100,0.85
BR,electricity,gas,gas (CC),2010,0.85
BR,electricity,gas,gas (CC),2015,0.85
BR,electricity,gas,gas (CC),2020,0.85
BR,electricity,gas,gas (CC),2025,0.85
BR,electricity,gas,gas (CC),2030,0.85
BR,electricity,gas,gas (CC),2035,0.85
BR,electricity,gas,gas (CC),2040,0.85
BR,electricity,gas,gas (CC),2045,0.85
BR,electricity,gas,gas (CC),2050,0.85
BR,electricity,gas,gas (CC),2055,0.85
BR,electricity,gas,gas (CC),2060,0.85
BR,electricity,gas,gas (CC),2065,0.85
BR,electricity,gas,gas (CC),2070,0.85
BR,electricity,gas,gas (CC),2075,0.85
BR,electricity,gas,gas (CC),2080,0.85
BR,electricity,gas,gas (CC),2085,0.85
BR,electricity,gas,gas (CC),2090,0.85
BR,electricity,gas,gas (CC),2095,0.85
BR,electricity,gas,gas (CC),2100,0.85
CG,electricity,gas,gas (CC),2010,0.85
CG,electricity,gas,gas (CC),2015,0.85
CG,electricity,gas,gas (CC),2020,0.85
CG,electricity,gas,gas (CC),2025,0.85
CG,electricity,gas,gas (CC),2030,0.85
CG,electricity,gas,gas (CC),2035,0.85
CG,electricity,gas,gas (CC),2040,0.85
CG,electricity,gas,gas (CC),2045,0.85
CG,electricity,gas,gas (CC),2050,0.85
CG,electricity,gas,gas (CC),2055,0.85
CG,electricity,gas,gas (CC),2060,0.85
CG,electricity,gas,gas (CC),2065,0.85
CG,electricity,gas,gas (CC),2070,0.85
CG,electricity,gas,gas (CC),2075,0.85
CG,electricity,gas,gas (CC),2080,0.85
CG,electricity,gas,gas (CC),2085,0.85
CG,electricity,gas,gas (CC),2090,0.85
CG,electricity,gas,gas (CC),2095,0.85
CG,electricity,gas,gas (CC),2100,0.85
CH,electricity,gas,gas (CC),2010,0.85
CH,electricity,gas,gas (CC),2015,0.85
CH,electricity,gas,gas (CC),2020,0.85
CH,electricity,gas,gas (CC),2025,0.85
CH,electricity,gas,gas (CC),2030,0.85
CH,electricity,gas,gas (CC),2035,0.85
CH,electricity,gas,gas (CC),2040,0.85
CH,electricity,gas,gas (CC),2045,0.85
CH,electricity,gas,gas (CC),2050,0.85
CH,electricity,gas,gas (CC),2055,0.85
CH,electricity,gas,gas (CC),2060,0.85
CH,electricity,gas,gas (CC),2065,0.85
CH,electricity,gas,gas (CC),2070,0.85
CH,electricity,gas,gas (CC),2075,0.85
CH,electricity,gas,gas (CC),2080,0.85
CH,electricity,gas,gas (CC),2085,0.85
CH,electricity,gas,gas (CC),2090,0.85
CH,electricity,gas,gas (CC),2095,0.85
CH,electricity,gas,gas (CC),2100,0.85
DD,electricity,gas,gas (CC),2010,0.85
DD,electricity,gas,gas (CC),2015,0.85
DD,electricity,gas,gas (CC),2020,0.85
DD,electricity,gas,gas (CC),2025,0.85
DD,electricity,gas,gas (CC),2030,0.85
DD,electricity,gas,gas (CC),2035,0.85
DD,electricity,gas,gas (CC),2040,0.85
DD,electricity,gas,gas (CC),2045,0.85
DD,electricity,gas,gas (CC),2050,0.85
DD,electricity,gas,gas (CC),2055,0.85
DD,electricity,gas,gas (CC),2060,0.85
DD,electricity,gas,gas (CC),2065,0.85
DD,electricity,gas,gas (CC),2070,0.85
DD,electricity,gas,gas (CC),2075,0.85
DD,electricity,gas,gas (CC),2080,0.85
DD,electricity,gas,gas (CC),2085,0.85
DD,electricity,gas,gas (CC),2090,0.85
DD,electricity,gas,gas (CC),2095,0.85
DD,electricity,gas,gas (CC),2100,0.85
DL,electricity,gas,gas (CC),2010,0.85
DL,electricity,gas,gas (CC),2015,0.85
DL,electricity,gas,gas (CC),2020,0.85
DL,electricity,gas,gas (CC),2025,0.85
DL,electricity,gas,gas (CC),2030,0.85
DL,electricity,gas,gas (CC),2035,0.85
DL,electricity,gas,gas (CC),2040,0.85
DL,electricity,gas,gas (CC),2045,0.85
DL,electricity,gas,gas (CC),2050,0.85
DL,electricity,gas,gas (CC),2055,0.85
DL,electricity,gas,gas (CC),2060,0.85
DL,electricity,gas,gas (CC),2065,0.85
DL,electricity,gas,gas (CC),2070,0.85
DL,electricity,gas,gas (CC),2075,0.85
DL,electricity,gas,gas (CC),2080,0.85
DL,electricity,gas,gas (CC),2085,0.85
DL,electricity,gas,gas (CC),2090,0.85
DL,electricity,gas,gas (CC),2095,0.85
DL,electricity,gas,gas (CC),2100,0.85
DN,electricity,gas,gas (CC),2010,0.85
DN,electricity,gas,gas (CC),2015,0.85
DN,electricity,gas,gas (CC),2020,0.85
DN,electricity,gas,gas (CC),2025,0.85
DN,electricity,gas,gas (CC),2030,0.85
DN,electricity,gas,gas (CC),2035,0.85
DN,electricity,gas,gas (CC),2040,0.85
DN,electricity,gas,gas (CC),2045,0.85
DN,electricity,gas,gas (CC),2050,0.85
DN,electricity,gas,gas (CC),2055,0.85
DN,electricity,gas,gas (CC),2060,0.85
DN,electricity,gas,gas (CC),2065,0.85
DN,electricity,gas,gas (CC),2070,0.85
DN,electricity,gas,gas (CC),2075,0.85
DN,electricity,gas,gas (CC),2080,0.85
DN,electricity,gas,gas (CC),2085,0.85
DN,electricity,gas,gas (CC),2090,0.85
DN,electricity,gas,gas (CC),2095,0.85
DN,electricity,gas,gas (CC),2100,0.85
GA,electricity,gas,gas (CC),2010,0.85
GA,electricity,gas,gas (CC),2015,0.85
GA,electricity,gas,gas (CC),2020,0.85
GA,electricity,gas,gas (CC),2025,0.85
GA,electricity,gas,gas (CC),2030,0.85
GA,electricity,gas,gas (CC),2035,0.85
GA,electricity,gas,gas (CC),2040,0.85
GA,electricity,gas,gas (CC),2045,0.85
GA,electricity,gas,gas (CC),2050,0.85
GA,electricity,gas,gas (CC),2055,0.85
GA,electricity,gas,gas (CC),2060,0.85
GA,electricity,gas,gas (CC),2065,0.85
GA,electricity,gas,gas (CC),2070,0.85
GA,electricity,gas,gas (CC),2075,0.85
GA,electricity,gas,gas (CC),2080,0.85
GA,electricity,gas,gas (CC),2085,0.85
GA,electricity,gas,gas (CC),2090,0.85
GA,electricity,gas,gas (CC),2095,0.85
GA,electricity,gas,gas (CC),2100,0.85
GJ,electricity,gas,gas (CC),2010,0.85
GJ,electricity,gas,gas (CC),2015,0.85
GJ,electricity,gas,gas (CC),2020,0.85
GJ,electricity,gas,gas (CC),2025,0.85
GJ,electricity,gas,gas (CC),2030,0.85
GJ,electricity,gas,gas (CC),2035,0.85
GJ,electricity,gas,gas (CC),2040,0.85
GJ,electricity,gas,gas (CC),2045,0.85
GJ,electricity,gas,gas (CC),2050,0.85
GJ,electricity,gas,gas (CC),2055,0.85
GJ,electricity,gas,gas (CC),2060,0.85
GJ,electricity,gas,gas (CC),2065,0.85
GJ,electricity,gas,gas (CC),2070,0.85
GJ,electricity,gas,gas (CC),2075,0.85
GJ,electricity,gas,gas (CC),2080,0.85
GJ,electricity,gas,gas (CC),2085,0.85
GJ,electricity,gas,gas (CC),2090,0.85
GJ,electricity,gas,gas (CC),2095,0.85
GJ,electricity,gas,gas (CC),2100,0.85
